I_N;I_Co;I_Co2;Espece;Genre;Famille;I_Ci;I_D;I_R;I_Lo;I_La;F_N;F_M_F;F_M_S;F_T_M_S;F_S;F_S_S;F_M_P;F_A;F_B;F_Ba;F_Cd;F_Cu;F_Fe;F_K;F_Li;F_Mg;F_Mn;F_Ni;F_P;F_Pb;F_Zn;R_M_S;R_L;R_L_S;R_V;R_D_T;R_D;R_M_P;R_Al;R_B;R_Ba;R_Ca;R_Cd;R_Cu;R_Fe;R_K;R_Li;R_Mg;R_Mn;R_Ni;R_P;R_Pb;R_Zn;S_M_P;S_M_C;S_pH;S_C;S_M_E;S_Al;S_As;S_B;S_Ca;S_Cd;S_Co;S_Cr;S_Cu;S_K;S_Mg;S_Mn;S_Ni;S_P;S_Pb;S_Zn;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;1;0,3237;0,0884;0,273092369;11,907;134,6945701;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;2;0,8549;0,2319;0,271259796;29,393;126,7485985;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;3;0,429;0,1151;0,268298368;16,101;139,8870547;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;4;0,709;0,1861;0,26248237;23,958;128,737238;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;5;0,3464;0,0917;0,264722864;12,113;132,0937841;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;6;0,9224;0,2406;0,260841284;31,803;132,1820449;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
37;Ile_Aqu_3;Ile_Aqu_3;Ile_Aqu;Ile;Aquifoliaceae;2,2;0,70028175;5;4,35985000;50,78591667;7;0,9804;0,2595;0,264687882;32,833;126,5240848;0,3439;33,7328902;36,7589895;27,180134;0,21755827;12,9685488;153,384897;20526,5005;0,09589813;3750,77456;75,4996912;2,21233858;1567,03477;0,47439859;144,305668;0,4086;5019,435;12,28447137;3971,649;0,102879182;0,765;;;;;;;;;;;;;;;;;351,75;42,2991;7,52;120,6;10,05;1,12584591;0,05052016;0,57425965;3152,3738;0,08635192;0,01424165;0,01344434;1,6787773;139,902287;62,4404171;4,84428718;0,14456222;14,8928151;15,4423335;11,8637032;;;
38;Sam_Nig_1_(1);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;1;0,3847;;0;36,32;;0,1517;57,1748365;54,4501621;21,2711398;0,01638304;10,4601222;205,2197;48011,3512;0,08718514;3665,55679;40,2955945;2,26171063;5321,39117;0,70255879;55,7537951;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
38;Sam_Nig_1_(1);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;2;0,435;;0;39,519;;0,1517;57,1748365;54,4501621;21,2711398;0,01638304;10,4601222;205,2197;48011,3512;0,08718514;3665,55679;40,2955945;2,26171063;5321,39117;0,70255879;55,7537951;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
38;Sam_Nig_1_(1);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;3;0,3003;;0;27,503;;0,1517;57,1748365;54,4501621;21,2711398;0,01638304;10,4601222;205,2197;48011,3512;0,08718514;3665,55679;40,2955945;2,26171063;5321,39117;0,70255879;55,7537951;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
38;Sam_Nig_1_(1);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;4;0,2524;;0;23,309;;0,1517;57,1748365;54,4501621;21,2711398;0,01638304;10,4601222;205,2197;48011,3512;0,08718514;3665,55679;40,2955945;2,26171063;5321,39117;0,70255879;55,7537951;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
39;Sam_Nig_1_(2);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;1;0,5325;;0;45,906;;0,2124;36,5978496;48,3278347;17,6606546;0,01442438;8,07491582;177,773646;53222,1162;0,09647784;3503,40645;32,1617749;1,89729435;5648,68965;0,42815106;41,0393029;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
39;Sam_Nig_1_(2);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;2;0,4219;;0;35,882;;0,2124;36,5978496;48,3278347;17,6606546;0,01442438;8,07491582;177,773646;53222,1162;0,09647784;3503,40645;32,1617749;1,89729435;5648,68965;0,42815106;41,0393029;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
39;Sam_Nig_1_(2);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;3;0,5051;;0;44,14;;0,2124;36,5978496;48,3278347;17,6606546;0,01442438;8,07491582;177,773646;53222,1162;0,09647784;3503,40645;32,1617749;1,89729435;5648,68965;0,42815106;41,0393029;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
39;Sam_Nig_1_(2);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;4;0,3693;;0;31,431;;0,2124;36,5978496;48,3278347;17,6606546;0,01442438;8,07491582;177,773646;53222,1162;0,09647784;3503,40645;32,1617749;1,89729435;5648,68965;0,42815106;41,0393029;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
39;Sam_Nig_1_(2);Sam_Nig_1;Sam_Nig;Sam;Caprifoliaceae;31,41592654;10;5;4,35866667;50,78476667;5;0,7544;;0;61,135;;0,2124;36,5978496;48,3278347;17,6606546;0,01442438;8,07491582;177,773646;53222,1162;0,09647784;3503,40645;32,1617749;1,89729435;5648,68965;0,42815106;41,0393029;0,2065;3484,477;16,87398063;1252,535;0,164865652;0,584;0,3218;503,938399;21,9539616;32,3191392;12344,2089;0,91407036;13,2135644;977,761866;22336,0248;0,41185418;2076,92801;45,6927222;3,08051079;7533,64359;15,7177351;142,82065;265,13;7,2956;7,25;213,5;10,06;1,65851174;0,02352771;0,44517485;3627,48191;0,43833371;0,02078094;0,02125479;2,27730352;157,558256;70,0921956;7,19326018;0,21625326;12,1927745;14,1093689;39,292322;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;1;0,1835;0,028;0,152588556;16,45;587,5;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;2;0,292;0,0407;0,139383562;22,288;547,6167076;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;3;0,3922;0,0563;0,14354921;32,025;568,8277087;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;4;0,1959;0,0299;0,152628892;17,501;585,3177258;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;5;0,2479;0,0378;0,152480839;22,632;598,7301587;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;6;0,4702;0,0661;0,140578477;40,064;606,1119516;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;7;0,2274;0,0352;0,154793316;20,766;589,9431818;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;8;0,2963;0,0471;0,158960513;26,209;556,4543524;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
40;Sam_Nig_2;Sam_Nig_2;Sam_Nig;Sam;Caprifoliaceae;MST;MST;9;4,35875000;50,78448333;9;0,2409;0,0362;0,150269822;20,759;573,4530387;0,2733;87,6938429;65,07164;18,9846779;0,02708699;11,1583907;265,842017;42095,9323;0,13426015;6452,46049;71,3941444;1,74911633;3433,47933;0,86956101;48,6661663;0,4892;4773,223;9,757201554;3183,914;0,153647366;0,721;0,312;1877,5801;26,1147693;43,5713605;16443,6164;1,21796135;24,5548586;3432,77365;13799,6164;1,48495772;2464,47463;125,192713;7,33935318;3718,23729;22,0251842;94,9637507;285,15;0;7,24;326,5;10;4,36040259;0,03965877;0,5514326;2366,9076;0,2200726;0,03370425;0,02584199;2,20075251;137,6262;64,0572634;12,5189056;0,40789982;12,9943606;11,8307227;16,7858932;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;1;0,3207;0,0457;0,14250078;24,18;529,1028446;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;2;0,1066;0,0145;0,136022514;9,153;631,2413793;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;3;0,2709;0,0366;0,135105205;20,424;558,0327869;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;4;0,0545;;0;4,668;;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;5;0,4655;;0;34,653;;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;6;0,3756;;0;20,424;;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;7;0,4854;;0;38,312;;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
41;Sam_Nig_3;Sam_Nig_3;Sam_Nig;Sam;Caprifoliaceae;6,5;2,06901426;4;4,35983333;50,78586667;8;0,6231;;0;47,222;;0,2645;29,2482341;75,3809782;2,62094451;0,01059885;11,3541745;165,28008;51264,6287;0,40769615;4970,69446;20,7669569;1,43368194;5215,66962;0,4848614;54,9269246;0,2464;2473,063;10,03678166;1211,381;0,203404214;0,672;0,3258;1059,90865;20,139588;20,0997814;15059,2167;0,53579152;15,7459127;1985,07402;8037,60999;0,84640958;1917,20087;69,2424126;3,94480424;3077,72529;15,8868674;96,1321477;356,88;67,6562;7,44;159,5;10,09;1,69631555;0,03079802;0,57047898;3287,03955;0,17391607;0,02752587;0,01152515;2,01118667;156,771738;79,4020333;10,2427405;0,16190706;19,2942798;16,3807475;27,5914415;;;
